Date,Close,High,Low,Open,Volume,Return,Volatility_20,Regime,Shift,Target,MA_10,MA_50,Momentum_10,Volatility_5,Volume_Change
2010-05-10,87.5101318359375,87.87927591570637,86.56843364941615,87.24645174557584,396159600,0.044041208128794196,0.01714841816143613,High,False,0,88.33729705810546,88.30734436035156,-3.9099044799804688,0.030115530532035535,-0.3786304886702214
2010-05-11,87.26148986816406,88.41412710262298,86.56840163861155,86.68893597312754,317849800,-0.002841293488616725,0.017143759280593897,High,False,1,88.13765563964844,88.37362228393555,-1.9964141845703125,0.028612087643934695,-0.1976723522539906
2010-05-12,88.48193359375,88.61000887812729,87.4573658047392,87.60804091939839,235607100,0.013986051893335683,0.017258003879456998,High,False,0,87.99225845336915,88.45965850830078,-1.4539718627929688,0.029400960114242192,-0.25874705599940606
2010-05-13,87.38204193115234,88.65521950610287,87.30670723833715,88.24087007411642,234452500,-0.012430691983378539,0.017420809779487217,High,False,0,87.62537460327148,88.5221954345703,-3.6688385009765625,0.024308594197419396,-0.004900531435597655
2010-05-14,85.79996490478516,86.88480255161625,85.03154207005774,86.72659801939787,345601400,-0.018105287899013556,0.017519022248572585,High,False,1,87.25471878051758,88.54798919677734,-3.7065582275390625,0.025020540533764513,0.47407854469455435
2010-05-17,85.84517669677734,86.27459070142642,84.20285535927134,86.0335162733369,325739800,0.0005269441781516893,0.0174758293129581,High,False,0,86.77256851196289,88.55052856445313,-4.821502685546875,0.012400722034458047,-0.05746967460201258
2010-05-18,84.6774673461914,86.80193735360301,84.39872272816321,86.54579256315355,360556800,-0.013602503897342078,0.017435933403437746,High,False,0,86.38684844970703,88.52941375732422,-3.8572006225585938,0.01311206580509604,0.10688592551478204
2010-05-19,84.19532775878906,84.95621552643577,83.14062495741923,84.2028572036956,394742700,-0.0056938357099319825,0.017437964530238242,High,False,0,86.00564651489258,88.49580490112305,-3.8120193481445312,0.0073117216458528055,0.09481418739016978
2010-05-20,81.01615142822266,82.78654226525674,80.96341657767842,82.40232792691003,530418300,-0.037759533874307305,0.018934205380783272,High,False,1,85.59883422851563,88.39096054077149,-4.068122863769531,0.014639468231143376,0.3437064193967361
2010-05-21,82.19892883300781,82.40233305557604,79.37383506158925,79.78818444713117,500909400,0.014599279081197292,0.0192915842602599,High,False,0,85.43686141967774,88.30256851196289,-1.6197280883789062,0.019397343774855403,-0.055633261522085475
2010-05-24,81.14424896240234,82.40989155992185,81.06891425672123,81.75446755038992,269823000,-0.012830822561545996,0.01935973196509398,High,False,1,84.80027313232422,88.19293304443359,-6.365882873535156,0.01877271649366418,-0.46133372621875335
2010-05-25,81.22711944580078,81.26478967274645,78.63556416855322,79.18551844454389,396505200,0.0010212736510364362,0.018941709198118727,High,False,0,84.19683609008788,88.08450485229493,-6.034370422363281,0.019405590731748242,0.4695011173991839
2010-05-26,80.7374038696289,82.47013017796021,80.49632945476839,81.72430710505853,349719300,-0.0060289664278768695,0.01872632361349596,High,False,1,83.42238311767578,87.95247695922852,-7.744529724121094,0.019395637146670607,-0.11799567824078983
2010-05-27,83.44196319580078,83.47209821617686,81.95031129935529,82.25919094745962,300870500,0.03349822011293635,0.02029913186149682,High,False,0,83.02837524414062,87.86418624877929,-3.9400787353515625,0.01839952392925962,-0.13968002337874974
2010-05-28,82.39481353759766,83.41184626830886,82.00306393540143,83.35157621448349,297933500,-0.012549436975085704,0.020176279522998122,High,False,0,82.68786010742187,87.75585388183593,-3.4051513671875,0.019233472188051163,-0.009761674873408954
2010-06-01,81.0086441040039,82.83177041876192,80.88810972458063,81.62639788618098,277909400,-0.01682350349589934,0.019961303688134594,High,False,1,82.20420684814454,87.62868728637696,-4.8365325927734375,0.01999928182756547,-0.06720996463976026
2010-06-02,83.1180191040039,83.1255485483648,80.99354901773849,81.42296300067508,240243700,0.026038887865989402,0.020661222234139433,High,False,1,82.04826202392579,87.5343667602539,-1.5594482421875,0.0232406966346425,-0.135532299375264
2010-06-03,83.40430450439453,83.66797878452343,82.55301161493031,83.3591048414205,226618300,0.003444324148683009,0.020696131553201266,High,False,0,81.96915969848632,87.43341644287109,-0.7910232543945312,0.022509055382528943,-0.05671491073439183
2010-06-04,80.47374725341797,82.36467852184725,80.20253775883573,81.82225953268278,398475600,-0.03513676264541177,0.020850306604836995,High,False,0,81.91491928100587,87.28244323730469,-0.5424041748046875,0.02301970222346026,0.7583557903311426
2010-06-07,79.47176361083984,81.06888523888533,79.41149931646775,80.76000558418278,264609100,-0.012451062324994044,0.02078199080950418,High,False,1,81.64220275878907,87.11429336547852,-2.7271652221679688,0.02301382029598973,-0.3359465422726009
2010-06-08,80.32305145263672,80.48125598117342,78.83893491412569,79.53202306228647,357774300,0.010711827737528212,0.018008573385409603,High,False,0,81.5600830078125,86.96422409057617,-0.821197509765625,0.02336300864176978,0.35208615274380217
2010-06-09,79.89366149902344,81.57364753083263,79.55464676668842,80.79015409648294,268023300,-0.005345787365492183,0.0180079115606992,High,False,1,81.42673721313477,86.7944172668457,-1.3334579467773438,0.017635665704136473,-0.2508592707748991
2010-06-10,82.22907257080078,82.3270070960951,79.88612742825582,81.25723952071927,317890600,0.029231493812633458,0.01910930299309815,High,False,1,81.57590408325196,86.67011322021484,1.491668701171875,0.024257331045659455,0.1860558391751761
2010-06-11,82.62837982177734,82.68111469919575,81.45314212635543,81.50587700377383,214128200,0.004856034958107491,0.019074266726911097,High,False,0,81.4945457458496,86.5598223876953,-0.8135833740234375,0.016051354150039245,-0.32640914830447965
2010-06-14,82.50029754638672,83.7132052882625,82.41742764494155,83.2611855539545,207196100,-0.0015501002883862025,0.018722869366839315,High,False,1,81.50509414672851,86.43491638183593,0.1054840087890625,0.013568808189491308,-0.03237359675185236
2010-06-15,84.37612915039062,84.45146383045565,82.93721204617759,83.08035196166851,238268700,0.02273727077104426,0.019509812041667386,High,False,0,81.84184265136719,86.3330616760254,3.3674850463867188,0.01522699734966822,0.14996710845426153
2010-06-16,84.34597778320312,84.69252184247873,83.77342397986381,83.93916369248834,216374000,-0.00035734475486259853,0.019271479445356416,High,False,1,81.9646385192871,86.22638534545898,1.2279586791992188,0.014092481411221314,-0.09189079388102595
2010-06-17,84.48160552978516,84.62474545659045,83.66044768113365,84.58707523974648,263185800,0.0016079930560606304,0.019227436851974665,High,False,1,82.07236862182617,86.13266799926758,1.077301025390625,0.009958536728089473,0.21634669599859513
2010-06-18,84.57316589355469,84.87593819416685,84.30066620299459,84.64885896870773,174006600,0.0010837905268887837,0.017009735209165367,High,False,0,82.48231048583985,86.03460388183593,4.099418640136719,0.010156537438452089,-0.3388450288731383
2010-06-21,84.33097076416016,85.68589282249457,83.86166431252155,85.62534180858414,213140700,-0.0028637349309987847,0.016791303766163515,High,False,0,82.96823120117188,85.91994354248047,4.8592071533203125,0.010373446521613082,0.22490008999658628
2010-06-22,82.93820190429688,84.70187957920447,82.81709408918188,84.33097931570917,239355400,-0.016515508445388294,0.01697504085453086,High,False,0,83.2297462463379,85.77456512451172,2.6151504516601562,0.007529041496019006,0.12299246460202107
2010-06-23,82.68087005615234,83.28642087121361,82.11316291858613,82.99121362168042,254639900,-0.003102693839944437,0.017002740051799897,High,False,0,83.50846710205079,85.62268356323243,2.7872085571289062,0.007348807954986372,0.0638569257263466
2010-06-24,81.31077575683594,82.3780676348881,81.09883274488588,82.27209612891306,268523600,-0.016570874234704047,0.01739185244557358,High,False,1,83.4166374206543,85.42290954589843,-0.9182968139648438,0.008337098878657332,0.0545228772081674
2010-06-25,81.65140533447266,82.06772032492455,80.8187638035407,81.55299909444575,238726500,0.004189230449053838,0.015608135838501402,High,False,0,83.31893997192383,85.22844085693359,-0.9769744873046875,0.009214653745942578,-0.11096641040117139
2010-06-28,81.39407348632812,81.99205910246,81.09886620146781,81.77254495666352,169218600,-0.0031515911709101285,0.015380938635290043,High,False,0,83.20831756591797,85.05790542602539,-1.1062240600585938,0.009183409930496805,-0.2911612242461562
2010-06-29,78.8809814453125,81.3788941387401,78.38140237163495,80.25104559548835,373649500,-0.03087561456716814,0.0164497402112986,High,False,0,82.65880279541015,84.83032745361328,-5.495147705078125,0.013916965817666575,1.2080876452115783
2010-06-30,78.13163757324219,79.38815963163451,77.87427401548959,78.66149522888679,284101700,-0.009499677340980117,0.01522634730865392,High,False,0,82.03736877441406,84.571640625,-6.2143402099609375,0.013420793762040544,-0.239657218864203
2010-07-01,77.78340911865234,78.33597388266202,76.54958920789444,78.07861621723563,382924800,-0.004456945552477443,0.01515327284971866,High,False,0,81.36754913330078,84.30930404663086,-6.6981964111328125,0.013297562002220868,0.34784409948972494
2010-07-02,77.3595199584961,78.28299071779729,76.9204977044948,78.04834039453687,233385200,-0.005449608919938731,0.013207098135777858,High,False,1,80.64618453979492,84.03306579589844,-7.213645935058594,0.011532737345445937,-0.390519496256184
2010-07-06,77.86670684814453,79.00212103258808,77.11732932840086,78.4495502551522,256935300,0.006556231087273323,0.013090391814009538,High,False,1,79.99975814819337,83.75506820678712,-6.464263916015625,0.013726874416955156,0.1009065699110312
2010-07-07,80.3191909790039,80.41759145175826,77.98023501494141,78.0634991745853,253769400,0.031495927208559094,0.01477989862721471,High,False,1,79.73785705566407,83.53305130004883,-2.6190109252929688,0.016622649852984145,-0.012321779062666738
2010-07-08,81.11396789550781,81.2047973071403,80.16778969091303,80.99285431331322,210842100,0.009895230602007254,0.01487688067708692,High,False,1,79.5811668395996,83.3701725769043,-1.5669021606445312,0.014941843675940817,-0.16915869289205077
2010-07-09,81.71955108642578,81.72712213208705,80.93990085877203,81.09128712190287,144999900,0.007465831183330662,0.013416893632038367,High,False,1,79.62204437255859,83.20584548950195,0.40877532958984375,0.013407624417170274,-0.31228203475491845
2010-07-12,81.77249908447266,81.93145631984079,81.10639174935669,81.44701357157226,131283600,0.0006479232612386365,0.013365912532592774,High,False,1,79.6341537475586,83.02027786254882,0.12109375,0.01183724278181267,-0.09459523765188804
2010-07-13,83.00633239746094,83.33181218756152,82.45376173109838,82.62029003534502,213025900,0.015088609579043233,0.013803556269031167,High,False,0,79.79537963867188,82.89027404785156,1.6122589111328125,0.011611082912938041,0.6226390805858462
2010-07-14,82.99874114990234,83.32422663578481,82.40075591886188,82.74137771280307,184426800,-9.145383658493156e-05,0.012763605725081208,High,False,1,80.20715560913087,82.73691528320313,4.117759704589844,0.006400536410201315,-0.13425175060872885
2010-07-15,83.02147674560547,83.30911289668364,81.87849163537516,82.96849098685384,232337900,0.000273926994411422,0.012765395806129282,High,False,0,80.69613952636719,82.62665145874024,4.889839172363281,0.006605638815460109,0.2597838275131381
2010-07-16,80.73550415039062,82.66570440294156,80.57654111516753,82.57486920781608,282693400,-0.02753471372497418,0.014081839388445214,High,False,1,80.99134902954101,82.48121459960937,2.9520950317382812,0.015486646426040973,0.21673390350863975
2010-07-19,81.21236419677734,81.46972188326002,80.40243592606252,81.0306996077888,186709000,0.005906447868318843,0.01418144144182952,High,False,1,81.37663345336914,82.40377639770507,3.85284423828125,0.015911578879270916,-0.3395353411151445
2010-07-20,82.11312103271484,82.17367204082296,80.09965130654257,80.13750073974626,258162400,0.011091375615601695,0.014473368947828797,High,False,0,81.80127487182617,82.36966567993164,4.2464141845703125,0.014955816665762707,0.3826992806988414
2010-07-21,81.04586791992188,82.55975356764621,80.71281122941757,82.53704620693281,264527000,-0.012997351694472359,0.014298156012956455,High,False,1,81.87394256591797,82.24038040161133,0.7266769409179688,0.01562740330493135,0.024653473937335635
2010-07-22,82.85493469238281,83.218269674326,81.99959165001476,82.00715691785781,274781300,0.022321517665137458,0.015207870816648112,High,False,1,82.04803924560547,82.1522492980957,1.740966796875,0.019893166925463772,0.03876466296446113
2010-07-23,83.57402801513672,83.69513581766286,82.45375052295046,82.68840086066645,222020800,0.008678943812142181,0.014783154183398234,High,False,1,82.23348693847656,82.05409118652344,1.8544769287109375,0.01280036172534114,-0.19200906320772193
2010-07-26,84.44452667236328,84.52779083226011,83.48321197402882,83.7178623655483,184445700,0.010415899267998574,0.014908301457531341,High,False,0,82.50068969726563,81.99534088134766,2.672027587890625,0.012862745031185284,-0.16924135035996624
2010-07-27,84.43695068359375,84.99708659950296,84.10389408628966,84.90625140705262,204855600,-8.971556912062972e-05,0.014870569121183555,High,False,0,82.64375152587891,81.96808059692383,1.4306182861328125,0.013138631970731519,0.11065533108117998
2010-07-28,83.8919448852539,84.5202085928702,83.61187406046976,84.26284512076873,163056200,-0.006454588825479002,0.012907002282844802,High,False,0,82.73307189941406,81.92901596069336,0.8932037353515625,0.010960416017364699,-0.20404323826148762
2010-07-29,83.48323059082031,84.64135226853745,82.81712293811798,84.41426709544882,220149100,-0.004871913447621501,0.012707990264782988,High,False,0,82.77924728393555,81.90513122558593,0.46175384521484375,0.007704350598476611,0.35014246621716927
2010-07-30,83.46806335449219,83.91466252035745,82.49161241940844,82.63542759569208,220070600,-0.00018168003586804815,0.012604503401839747,High,False,1,83.0525032043457,81.8905859375,2.7325592041015625,0.00658881338869397,-0.00035657652018561414
2010-08-02,85.35283660888672,85.48908648779907,84.42936584903775,84.7699876588122,188263200,0.022580771359098417,0.013093224663065015,High,False,0,83.46655044555663,81.97731964111328,4.140472412109375,0.0117388760882143,-0.14453270904882343
2010-08-03,84.94412231445312,85.36043739127918,84.66405139821303,85.14092906032496,146657300,-0.004788526201026544,0.01326729271360518,High,False,1,83.74965057373046,82.03222351074218,2.8310012817382812,0.012148596568678704,-0.22099858071040968
2010-08-04,85.51179504394531,85.61776653181408,84.89867346770272,85.17873849635035,158171700,0.006682895932348609,0.011668115109269564,High,False,0,84.19624328613281,82.11957443237304,4.4659271240234375,0.011465290689503803,0.07851228680740752
2010-08-05,85.42095184326172,85.46637231594934,84.83810871471766,84.96678754147237,140473800,-0.001062347020512333,0.011594314766791028,High,False,0,84.45284500122071,82.20345108032227,2.5660171508789062,0.010847891193306978,-0.1118904329914896
2010-08-06,85.0727767944336,85.2090266909396,83.96007026880352,84.58076295843895,239728300,-0.0040759912095921225,0.011629398047984166,High,False,1,84.60271987915038,82.29015853881836,1.498748779296875,0.01140660130092787,0.7065694812840544
2010-08-09,85.52694702148438,85.67076797065987,85.01979684020048,85.47396126784298,120800400,0.005338608238311338,0.011646347446244688,High,False,0,84.7109619140625,82.33185821533203,1.0824203491210938,0.005314052162607795,-0.49609453702378903
2010-08-10,85.0652084350586,85.51937862108173,84.3007005569482,84.80027967655431,242916300,-0.00539874978011079,0.011360872511213269,High,False,0,84.77378768920899,82.38526611328125,0.6282577514648438,0.005468316066628735,1.0108898646030973
2010-08-11,82.73384094238281,83.78599085274215,82.59759102287511,83.75571245118326,273406900,-0.027406827486417318,0.013051431348174868,High,False,0,84.65797729492188,82.41977005004883,-1.1581039428710938,0.012388527991971132,0.12551895447114902
2010-08-12,82.22665405273438,82.52186113829278,81.44700427420767,81.48485370569462,239542600,-0.006130343809392924,0.013120706669090628,High,False,0,84.53231964111328,82.40194274902343,-1.2565765380859375,0.012032463193129912,-0.12386044390247652
2010-08-13,81.98445892333984,82.4764728149448,81.88605845502457,81.96932261091222,158698500,-0.00294545767652421,0.011495543102376023,High,False,0,84.38395919799805,82.37354583740235,-1.4836044311523438,0.012123978830776627,-0.33749362326367005
2010-08-16,81.94662475585938,82.21155356666647,81.12912518964183,81.424332403829,147895300,-0.00046147974844656936,0.011435588591670444,High,False,1,84.04333801269532,82.40300338745118,-3.4062118530273438,0.010818583069849784,-0.06807373730690591
2010-08-17,82.95332336425781,83.5588796564603,82.41589489805916,82.65055099316936,172270300,0.01228480869587556,0.011496647252572927,High,False,1,83.84425811767578,82.47263458251953,-1.9907989501953125,0.014377971881706957,0.16481253968178833
2010-08-18,83.10472869873047,83.55132206046447,82.43862129012231,82.91549304884039,182922100,0.001825187085125135,0.01104475373629556,High,False,0,83.60355148315429,82.52826812744141,-2.4070663452148438,0.007009559341155952,0.061831900217274915
2010-08-19,81.65896606445312,82.87764411925147,81.31834420255878,82.67327215711762,265847600,-0.017396875688247437,0.01063156479192675,High,False,0,83.22735290527343,82.56357421875,-3.7619857788085938,0.010686748367596493,0.4533377869595856
2010-08-20,81.39407348632812,81.704422864011,80.80365891660752,81.41678085054563,209714200,-0.003243888465547351,0.010411580768305135,High,False,0,82.85948257446289,82.54687423706055,-3.6787033081054688,0.01069879181823398,-0.2111487935192945
2010-08-23,81.08369445800781,82.18125893244547,81.04584501750425,81.78008027316845,163490300,-0.003813287811089139,0.010051006768287457,High,False,0,82.41515731811523,82.51598052978515,-4.4432525634765625,0.010730368038216911,-0.2204137821854696
2010-08-24,79.88015747070312,80.53112861610659,79.45627143184103,80.1980719998497,280677800,-0.014843144424406818,0.010438850157963288,High,False,1,81.89665222167969,82.46357772827149,-5.185050964355469,0.008223977262563709,0.7167856441635987
2010-08-25,80.19050598144531,80.49327842065036,78.9415494571752,79.44112860187478,272234800,0.0038851765015111006,0.010499923540524406,High,False,0,81.64231872558594,82.37986526489257,-2.5433349609375,0.008836381645852568,-0.030080754516388586
2010-08-26,79.6530532836914,80.67492439422753,79.3881188170604,80.56895291758006,224439500,-0.006702198610372467,0.010532352276115625,High,False,1,81.38495864868165,82.28600677490235,-2.5736007690429688,0.006767709513846161,-0.17556645954154282
2010-08-27,80.88690948486328,80.97017365632095,78.95670300109428,80.1526740320177,272649000,0.015490381728084923,0.011255825020423018,High,False,0,81.27520370483398,82.2141128540039,-1.0975494384765625,0.011485498002810358,0.21479953395012918
2010-08-30,79.7136459350586,80.92475905808962,79.70608066492579,80.67496654333831,167238600,-0.014504986743550163,0.010070761423737104,High,False,0,81.05190582275391,82.11692245483398,-2.2329788208007812,0.012991054271463458,-0.38661575872275344
2010-08-31,79.7136459350586,80.22080200970936,79.09295305826211,79.41843869944901,273933100,0.0,0.010091995255610917,High,False,1,80.72793807983399,82.02457595825196,-3.2396774291992188,0.01128815371959264,0.6379777156709037
2010-09-01,82.09798431396484,82.21152684598243,80.7354912547929,80.7884769997327,256828100,0.029911294997706284,0.012361427998381433,High,False,1,80.62726364135742,82.00777160644532,-1.006744384765625,0.017838700335340834,-0.06244225323628283
2010-09-02,82.8625259399414,82.87766225433188,82.12071948447768,82.29481886255076,156112200,0.009312550513454143,0.012616254825358048,High,False,1,80.74761962890625,82.01140472412109,1.2035598754882812,0.016646314365120488,-0.3921529614555417
2010-09-03,83.93737030029297,84.0130634105641,83.22584235871322,83.67244152683693,212197300,0.012971416791356383,0.01299912111553032,High,False,0,81.00194931030273,82.06393661499024,2.5432968139648438,0.016400839042324367,0.35926147988433965
2010-09-07,82.99118041992188,83.64972251504555,82.9230583626746,83.54375102042978,141973700,-0.011272569976710223,0.01313030240599533,High,False,1,81.19269790649415,82.09073211669921,1.9074859619140625,0.015344415136474162,-0.33093540775495256
2010-09-08,83.57402801513672,83.90707880334352,83.1198578743773,83.15770731111166,149924400,0.007023006447983038,0.013225731157074226,High,False,1,81.5620849609375,82.1343312072754,3.6938705444335938,0.014716506602684044,0.056001217126834035
2010-09-09,83.9600601196289,84.53533803256005,83.73298083624422,84.51263068172287,147017900,0.00461904390227863,0.011683759487174086,High,False,1,81.93904037475586,82.23591278076172,3.7695541381835938,0.009355139393895722,-0.019386437431131998
2010-09-10,84.38394927978516,84.48234972209418,83.92221391008181,84.1114495279926,127819000,0.0050487000551486805,0.011601855712326414,High,False,1,82.41212997436523,82.36095901489257,4.73089599609375,0.008997785681185349,-0.1305888602680354
2010-09-13,85.32257080078125,85.49666436478331,84.8759716637491,85.21659929877642,178503500,0.011123223421126927,0.011752631454110957,High,False,0,82.85569610595704,82.51174224853516,4.435661315917969,0.008547234688452868,0.3965333792315697
2010-09-14,85.26959228515625,85.75403512828869,84.83813519752222,85.15604973051272,209823600,-0.0006209202925765434,0.011754487780914492,High,False,1,83.41129074096679,82.66994369506835,5.555946350097656,0.00425343295387139,0.1754593047195152
2010-09-15,85.59505462646484,85.69345506710354,84.76241907679362,85.01977674077762,168608400,0.003816862876747429,0.011516713110795312,High,False,0,83.99943161010742,82.82451065063476,5.88140869140625,0.004196148603540879,-0.19642785654235273
2010-09-16,85.57237243652344,85.6253581932173,85.04250909457043,85.33015100949228,199962900,-0.00026499416397818276,0.011524343694953858,High,False,1,84.34687042236328,82.92957427978516,3.4743881225585938,0.004776393375789886,0.18596048595443637
2010-09-17,85.60431671142578,86.10657614421851,85.36841014471248,86.02286623875305,195836900,0.0003733012652658019,0.010639624530763963,High,False,1,84.62104949951171,83.01938125610351,2.741790771484375,0.0049310055566607145,-0.020633827575015196
2010-09-20,86.91323852539062,87.10348727598624,85.62715511346629,85.90111377879846,214555200,0.015290371610315434,0.010924116746229536,High,False,0,84.91863632202148,83.12325500488281,2.9758682250976562,0.006704607291372631,0.09558106771502195
2010-09-21,86.73821258544922,87.3926629434708,86.38054400678544,86.98173075301781,268389100,-0.0020138006926330165,0.0108693537691861,High,False,0,85.29333953857422,83.22256927490234,3.7470321655273438,0.0069542953849400565,0.2509093231019337
2010-09-22,86.31204986572266,87.0882680022876,86.06853170258935,86.601231676021,191322400,-0.004913206152440952,0.010196601234417322,High,False,0,85.56714172363282,83.28868362426758,2.7380218505859375,0.007871565644875499,-0.2871454168593285
2010-09-23,85.6119384765625,86.50230124329528,85.36842030602197,85.60432690081497,202354300,-0.008111398005832715,0.01054615773953526,High,False,1,85.73232955932617,83.34094757080078,1.6518783569335938,0.009053264484851768,0.05766130886921772
2010-09-24,87.3774642944336,87.43834530083535,86.48710134805414,86.56319970309018,209671800,0.020622425438415082,0.010940807235209515,High,False,0,86.03168106079102,83.42806732177735,2.9935150146484375,0.012902728495882917,0.03616182112265465
2010-09-27,86.9588851928711,87.50680245312464,86.87518109482215,87.40787520566289,128761800,-0.00479046977321318,0.010826851720240888,High,False,1,86.1953125,83.55253494262695,1.6363143920898438,0.01164148672385904,-0.3858888033583916
2010-09-28,87.26329803466797,87.54486828376716,86.12941707423073,87.07304927861125,209207500,0.003500652533915405,0.00994798623287989,High,False,0,86.39468307495117,83.67355361938476,1.9937057495117188,0.011645426023592031,0.6247637109763922
2010-09-29,87.11109161376953,87.44593124489455,86.76864040759239,87.04259905016185,179665800,-0.0017442203575432913,0.009997783611634706,High,False,0,86.54628677368164,83.77351303100586,1.5160369873046875,0.011306657494255476,-0.14120765268931568
2010-09-30,86.85234069824219,88.1155949442028,86.44140277989102,87.552460377246,287106700,-0.0029703555624648326,0.008126563379803144,Medium,True,1,86.67428359985351,83.88964248657227,1.27996826171875,0.010363584600112864,0.5980041833225911
2010-10-01,87.21759796142578,87.60570686152468,86.70012136327007,87.50677384048132,174638700,0.004205497056810836,0.00799193058227055,Medium,False,0,86.83561172485352,83.97689575195312,1.61328125,0.004003357518750432,-0.39172892865265774
2010-10-04,86.56318664550781,87.40028003649786,86.12941970070824,87.03500566505161,166153200,-0.007503202693192712,0.007903617041015715,Medium,False,1,86.80060653686523,84.03667892456055,-0.3500518798828125,0.004848535393524396,-0.04858888665570693
2010-10-05,88.30585479736328,88.51893245466206,87.26328962451629,87.36222268392696,229634100,0.020131746755026603,0.00832597396446051,Medium,False,0,86.95737075805664,84.11390548706055,1.5676422119140625,0.010744306783611554,0.3820624580206702
2010-10-06,88.29824829101562,88.52654911175907,87.94057971461872,88.29063671540924,148626600,-8.613818829017461e-05,0.008303246245031367,Medium,False,0,87.15599060058594,84.19113143920899,1.9861984252929688,0.010608225030825872,-0.35276772918307864
2010-10-07,88.19169616699219,88.67873242565298,87.65900207343513,88.65590350820484,164860000,-0.0012067297606206395,0.00833766001587572,Medium,False,1,87.41396636962891,84.27712646484375,2.5797576904296875,0.010397469492174785,0.10922270979757331
